,gene
12691,Gm14305
12692,Nmrk1
12693,Pcdha7
12694,Trpc2
12695,5430416N02Rik
12696,Lag3
12697,H2-M3
12698,Bank1
12699,Gm12250
12700,2900005J15Rik
12701,AU021092
12702,Pcdha8
12703,Slc2a4
12704,Tmem116
12705,Trim30a
12706,Mbd3l2
12707,Dhtkd1
12708,Gm5113
12709,Fam228b
12710,Pklr
12711,Hs6st3
12712,1700020D05Rik
12713,Mapk1ip1
12714,Naip6
12715,Pcdhgc5
12716,Lpcat1
12717,Phkg2
12718,Fzd5
12719,Rabif
12720,Ssh1
12721,Dyrk2
12722,4930503L19Rik
12723,Tacr3
12724,Aars2
12725,Atg4a
12726,Alkbh2
12727,Serpind1
12728,Fank1
12729,Defb23
12730,Ipw
12731,AW554918
12732,Usp44
12733,Rpe65
12734,Zfp296
12735,Eml6
12736,F930015N05Rik
12737,9330133O14Rik
12738,Slc37a2
12739,Oasl2
12740,S100a11
12741,Tfr2
12742,1700101I11Rik
12743,Pars2
12744,Gkn3
12745,Ehd2
12746,Zfp647
12747,4930426D05Rik
12748,Sertm1
12749,Adam4
12750,Fam175a
12751,Obfc1
12752,Tsen54
12753,Evc
12754,Fam173b
12755,Btg3
12756,Htatip2
12757,P2rx6
12758,Adamtsl4
12759,Hist1h4n
12760,Gm15708
12761,Doc2b
12762,Haus1
12763,Dcbld1
12764,Mirlet7f-1
12765,Cdh3
12766,Dock8
12767,Esrrb
12768,Lancl3
12769,Hsd3b7
12770,Pcdhga1
12771,Cers3
12772,Nipal1
12773,Pon3
12774,Gm11435
12775,St6galnac3
12776,Zfp455
12777,Pparg
12778,Cdc14a
12779,Gm15328
12780,1700007K09Rik
12781,Fam161a
12782,Fbxo16
12783,Ptger4
12784,Zfp300
12785,Cilp2
12786,Olfml2b
12787,Rabl5
12788,Tmem125
12789,Mlana
12790,Ppap2c
12791,Iqgap3
12792,Zfp385c
12793,Angpt2
12794,Samd3
12795,Gsdmd
12796,Arhgap4
12797,Slc7a3
12798,Klhl4
12799,Rom1
12800,Camkmt
12801,Skap2
12802,Nav3
12803,Grin2a
12804,Kdelr3
12805,5730577I03Rik
12806,Rgs14
12807,Nrap
12808,Endog
12809,R3hcc1l
12810,Zscan22
12811,Med12l
12812,Gm16796
12813,Rn4.5s
12814,Flnc
12815,Mrvi1
12816,Neurod6
12817,Gpkow
12818,Higd1b
12819,1700037C18Rik
12820,Tns4
12821,Nccrp1
12822,Slc16a12
12823,Tec
12824,Gimap9
12825,Rps6kb2
12826,Apobr
12827,Sigirr
12828,Mzb1
12829,Mns1
12830,Ngb
12831,Prob1
12832,Trp53rk
12833,Iqgap2
12834,Vdr
12835,Slc5a7
12836,Trim47
12837,Col8a2
12838,Anapc15
12839,Mkx
12840,Ninl
12841,Efna1
12842,Gm9866
12843,Zfp94
12844,Tmem39a
12845,Gpx3
12846,Polq
12847,Mad1l1
12848,Gm20172
12849,Flt3
12850,1190007I07Rik
12851,Dnahc7a
12852,Rnd2
12853,Olfr920
12854,Enpep
12855,Ccl25
12856,D630039A03Rik
12857,Slco1a5
12858,BC030867
12859,Tubd1
12860,Ccl9
12861,Adra1d
12862,Nupl2
12863,6330549D23Rik
12864,Etohi1
12865,Zfp935
12866,Nr6a1
12867,Sgk2
12868,B130034C11Rik
12869,Ifi44
12870,Cox8b
12871,Ankrd42
12872,Gpc3
12873,Pcdhga2
12874,Adcy9
12875,Ccdc120
12876,Prdm11
12877,Htr7
12878,Aipl1
12879,Psmg1
12880,Plekhh1
12881,Gm16023
12882,4930444P10Rik
12883,Slco1a1
12884,Gatsl3
12885,Zfand4
12886,Deptor
12887,Mob3a
12888,A530054K11Rik
12889,Gm4787
12890,Amhr2
12891,Slco1a6
12892,Pipox
12893,Pfkfb1
12894,Rnf113a1
12895,2810454H06Rik
12896,Adrb3
12897,Il17rb
12898,Galnt6
12899,Ssbp1
12900,Rad18
12901,Wibg
12902,Actr5
12903,Gnrhr
12904,Mei1
12905,Mttp
12906,Def6
12907,Tbxas1
12908,Ccdc166
12909,Kif15
12910,Abca17
12911,Fbxl18
12912,Pld6
12913,Hrct1
12914,Slc35c1
12915,Car14
12916,Rft1
12917,AF251705
12918,Sytl1
12919,Pomc
12920,Gins2
12921,Decr2
12922,9530052E02Rik
12923,Rfc5
12924,Vipr1
12925,Cd160
12926,Pcdha9
12927,A330102I10Rik
12928,Myh6
12929,Zwilch
12930,Cpm
12931,Mir3112
12932,Arhgap19
12933,Igsf9
12934,Fam229a
12935,Echdc3
12936,Tas1r3
12937,Ggt5
12938,Scarf2
12939,Plxnb3
12940,Zfp747
12941,Rttn
12942,Rasal3
12943,Neil2
12944,Eps8l1
12945,Ccdc102a
12946,Pdk4
12947,Smarcd2
12948,Alms1-ps2
12949,4933433G19Rik
12950,Pdss1
12951,Rarres1
12952,Nsl1
12953,Mzf1
12954,Cacnb1
12955,Ptges3l
12956,Sh2b2
12957,Fbxw4
12958,Cenpe
12959,Cubn
12960,Gas2l3
12961,Nos3
12962,4930413G21Rik
12963,Ccdc19
12964,Slc13a1
12965,Gm15471
12966,Ttll3
12967,Syt14
12968,1110020A21Rik
12969,Gpr63
12970,Pgap2
12971,Fndc7
12972,Map1s
12973,Polm
12974,Ctrl
12975,Rasl11a
12976,Gm6642
12977,2010320M18Rik
12978,Rbbp8
12979,Abcd4
12980,Enkur
12981,Kcnk4
12982,Zfp2
12983,Gabrr2
12984,2900008C10Rik
12985,Lrrc8c
12986,Adrb2
12987,4930441O14Rik
12988,Hdx
12989,Colec11
12990,Snord91a
12991,D230025D16Rik
12992,Krt5
12993,Slc44a5
12994,C3ar1
12995,1810024B03Rik
12996,Hsd3b4
12997,Lrrc47
12998,Rltpr
12999,Lrrc71
13000,Cldn7
13001,Calca
13002,Hmga1
13003,Cnpy4
13004,Plxdc1
13005,2310045N01Rik
13006,Atp6v1c2
13007,Pcdhb11
13008,Slc47a1
13009,Gm4349
13010,Colgalt2
13011,Noc2l
13012,Scn5a
13013,Pold1
13014,Pbld2
13015,Chrnb1
13016,Cdh9
13017,Hsf5
13018,Fam186b
13019,Atp8a2
13020,Vmn2r29
13021,B430319G15Rik
13022,Unc5c
13023,Fam129c
13024,D630003M21Rik
13025,Gm5039
13026,Gm15850
13027,Extl1
13028,Chst14
13029,Abra
13030,2810408I11Rik
13031,Blm
13032,Snord89
13033,Gm410
13034,Artn
13035,Aaed1
13036,C2cd4c
13037,Tigd5
13038,Klhl6
13039,Pecr
13040,Nrp2
13041,C030037D09Rik
13042,Gpr98
13043,Flt4
13044,Bloc1s3
13045,1300018J18Rik
13046,Zfp617
13047,Ggta1
13048,Cd1d1
13049,Dnahc17
13050,Chrna3
13051,Gm4371
13052,F2r
13053,Oxgr1
13054,Tnfaip6
13055,Rad51c
13056,1700019L03Rik
13057,Car4
13058,Ttc30a2
13059,9430037G07Rik
13060,Fstl4
13061,Hrh2
13062,Jrk
13063,Tpo
13064,Wdfy2
13065,Lrrc3
13066,Hist1h2ao
13067,Nppc
13068,D11Wsu47e
13069,Zfp97
13070,Gm3833
13071,Foxo3
13072,Clcn1
13073,1700109H08Rik
13074,Dnahc10
13075,Ptx3
13076,Kcng2
13077,Cachd1
13078,3110062M04Rik
13079,5830415F09Rik
13080,Ntn4
13081,2410021H03Rik
13082,Mrap2
13083,2610204G22Rik
13084,Dct
13085,Ttll1
13086,Med11
13087,Gm5468
13088,Syt17
13089,Gpsm3
13090,Trdmt1
13091,Mfsd9
13092,Crisp2
13093,Cdk18
13094,Cenpa
13095,Clcn5
13096,Serpinb8
13097,Dleu2
13098,Dhh
13099,2810049E08Rik
13100,Arid5b
13101,Pla2g5
13102,C2cd4b
13103,Mroh5
13104,Gm1123
13105,Casp8
13106,Spdl1
13107,Ctsk
13108,1700012L04Rik
13109,Stard6
13110,Upk1a
13111,Bcam
13112,Dclk3
13113,4930505G20Rik
13114,Slitrk6
13115,Ccdc89
13116,Cyp4f14
13117,Slc6a3
13118,Rnf223
13119,AI839979
13120,Armc2
13121,Map4k1
13122,Gm14501
13123,Obp2a
13124,Gm10664
13125,Gnrh1
13126,Gpnmb
13127,Yy2
13128,2810403D21Rik
13129,Ears2
13130,Ankfn1
13131,Rfx2
13132,Rab38
13133,Nos1ap
13134,Kif4
13135,C1ra
13136,Mmgt2
13137,Mir17hg
13138,Relt
13139,Has3
13140,Xrcc6bp1
13141,Sp140
13142,Plscr3
13143,Idnk
13144,Hist1h2ai
13145,Dclre1a
13146,4933432I09Rik
13147,Gbp9
13148,Kdelc1
13149,Lpin3
13150,Slc26a11
13151,Tmem132e
13152,Fkbpl
13153,Tnfrsf25
13154,Pqlc2
13155,Prrt1
13156,Tekt5
13157,4930480K15Rik
13158,Anxa1
13159,Cmtm7
13160,Armc3
13161,Steap3
13162,Eva1b
13163,Hexim2
13164,Cpz
13165,Notum
13166,Zfp71-rs1
13167,Rfpl4
13168,4933439C10Rik
13169,Phf11d
13170,BC025920
13171,Gli3
13172,Fam19a4
13173,Morn5
13174,Mtfr2
13175,C630031E19Rik
13176,Rad51
13177,Draxin
13178,Pkp2
13179,BC020402
13180,Bmp5
13181,Traf3ip2
13182,Ces1f
13183,Pld5
13184,Plcg1
13185,Vangl1
13186,2610020C07Rik
13187,Emx2
13188,Sbspon
13189,Recql4
13190,Rad54b
13191,Zdhhc24
13192,Flt3l
13193,Galnt11
13194,Vstm5
13195,Map2k6
13196,Foxred2
13197,Slc4a9
13198,Cdkl4
13199,Scarna3a
13200,Gata2
13201,Actg2
13202,Tmprss7
13203,Ndufa4l2
13204,Gab3
13205,Hmgb1-rs17
13206,Adamts7
13207,Ddx58
13208,Ecm2
13209,Hr
13210,Diap1
13211,Ccl19
13212,Immp2l
13213,Dleu7
13214,Gm5766
13215,Cox4i2
13216,Tsacc
13217,3110045C21Rik
13218,Lrfn2
13219,Tusc5
13220,Mob1a
13221,Ang
13222,Fam83d
13223,Zfp931
13224,Cabs1
13225,Tcf7
13226,AF357359
13227,Snora19
13228,Opa3
13229,Fgd5
13230,Tmem8b
13231,9030612E09Rik
13232,Naalad2
13233,Cdhr3
13234,Dennd1c
13235,Plch1
13236,Gnmt
13237,Ccr2
13238,Swsap1
13239,Il4i1
13240,Spata4
13241,Prkx
13242,A630072M18Rik
13243,Gsg1l
13244,Pyroxd2
13245,Dus4l
13246,Pou3f4
13247,1700112E06Rik
13248,Tnfsf15
13249,Fitm2
13250,Tmsb15b2
13251,Galnt12
13252,Edn1
13253,Ptk7
13254,Isg20l2
13255,Nfkb2
13256,Tnfaip8l1
13257,Prcp
13258,Sumf2
13259,Dscc1
13260,Tgm4
13261,C2
13262,Spag5
13263,Snord90
13264,Pctp
13265,Rfx5
13266,Saa2
13267,Enkd1
13268,Zfp646
13269,Slc4a11
13270,Fbxl21
13271,Diap3
13272,Akr1c14
13273,Grhl2
13274,Agtr1a
13275,Efhc1
13276,Gm14322
13277,Gpr133
13278,Ndst4
13279,Hkdc1
13280,Myl1
13281,Gm10778
13282,Rftn1
13283,Gm10638
13284,Nat8
13285,Smpd5
13286,Rep15
13287,Acer2
13288,Mmp14
13289,Anks6
13290,Tor4a
13291,Ccdc142
13292,Myd88
13293,Kctd16
13294,Tomt
13295,Msx2
13296,Zbp1
13297,Col9a1
13298,Myo18b
13299,Tmem132d
13300,Stk32b
13301,Tti1
13302,Ttll4
13303,4921511H03Rik
13304,Gm11346
13305,2310030G06Rik
13306,Ptgdr
13307,Spata21
13308,Tuft1
13309,Gpc2
13310,Pigh
13311,Ikbke
13312,Gm6524
13313,Capn11
13314,Fgf23
13315,Runx1
13316,Adamts8
13317,Stbd1
13318,Eya4
13319,A730036I17Rik
13320,Lrmp
13321,B3gnt2
13322,Gm3558
13323,Pcdhga11
13324,Bik
13325,C130083M11Rik
13326,1110034G24Rik
13327,Ddi2
13328,Il1rapl2
13329,Nup107
13330,Clec2d
13331,Hfm1
13332,Pigw
13333,Cbl
13334,Trim21
13335,Sapcd2
13336,Snora65
13337,Tusc3
13338,Nos1
13339,Mark4
13340,Dnajc5b
13341,Mertk
13342,Slfn9
13343,Klhl28
13344,Rin3
13345,Cenpk
13346,Cks2
13347,Lrrc26
13348,Hist1h4f
13349,Arl13a
13350,Mfsd7c
13351,1110019D14Rik
13352,Emx2os
13353,4930563F08Rik
13354,Cog1
13355,D930015M05Rik
13356,A730020E08Rik
13357,Rnls
13358,Irf5
13359,Atad2
13360,Pggt1b
13361,Adam19
13362,Ulk4
13363,Efcab11
13364,Trim15
13365,Ccbp2
13366,2700099C18Rik
13367,Trim43c
13368,Snord64
13369,Angptl1
13370,Adamtsl5
13371,Mmp11
13372,Casp3
13373,Mir22hg
13374,Pram1
13375,Oprk1
13376,Adora2a
13377,LOC100861615
13378,Snord42b
13379,Zbtb7c
13380,Scn7a
13381,9430041J12Rik
13382,Cldn15
13383,Cxcl16
13384,BC055324
13385,Gbp5
13386,Pcdhb10
13387,Olfr287
13388,Tbx3
13389,Zfp619
13390,Ccl24
13391,Lrrc46
13392,P2ry14
13393,Hddc2
13394,Crybb3
13395,Duox1
13396,Igdcc3
13397,S100a8
13398,Prkag3
13399,Rgl3
13400,Usp51
13401,Gm5795
13402,Cntnap5c
13403,Tap1
13404,Akna
13405,Nod2
13406,Olfr733
13407,3300002I08Rik
13408,Nek3
13409,Olfr121
13410,Gm15663
13411,Zswim3
13412,Ceacam2
13413,Ak8
13414,Gm5803
13415,Pcdhga5
13416,Ldlrad3
13417,Nkx3-1
13418,Nos2
13419,F730035M05Rik
13420,Acn9
13421,Nron
13422,Ceacam1
13423,Olfr120
13424,Msantd1
13425,Pde3a
13426,Tbx18
13427,Casp12
13428,Cd68
13429,Cdnf
13430,Mustn1
13431,Slc43a3
13432,Thap6
13433,Gipc2
13434,Clec4a1
13435,Dyrk4
13436,1700040L02Rik
13437,Frem3
13438,Ankrd54
13439,Smtn
13440,Bpifa6
13441,Zfp958
13442,Il6ra
13443,Fignl2
13444,Dync1li1
13445,Stac
13446,Rrp36
13447,Psrc1
13448,Efcab1
13449,Slc35f2
13450,Snora15
13451,Acads
13452,Ror1
13453,Gm10677
13454,1810020O05Rik
13455,Jsrp1
13456,5930412G12Rik
13457,AF357425
13458,Gh
13459,Tmc4
13460,Cdkn3
13461,Rbm46
13462,Fam211b
13463,Gbp4
13464,Nrm
13465,Lars2
13466,3110039I08Rik
13467,Clca2
13468,Gsta3
13469,9430008C03Rik
13470,Tm6sf1
13471,Fam69c
13472,Gm11696
13473,Tirap
13474,Socs1
13475,Ninj2
13476,Plekhd1
13477,1600020E01Rik
13478,Igsf1
13479,A330093E20Rik
13480,Mocs1
13481,Rffl
13482,Asprv1
13483,Abcc3
13484,Mylpf
13485,Ppm1n
13486,Pof1b
13487,Adam7
13488,Lacc1
13489,Gm5523
13490,Qpctl
13491,Hydin
13492,4930429F24Rik
13493,Gins3
13494,Npb
13495,Tmem144
13496,Ccdc3
13497,Fam78a
13498,Pla2g4a
13499,Pstpip1
13500,Tcte1
13501,Sftpd
13502,Pdpr
13503,Lamp3
13504,Eaf2
13505,Lgals2
13506,Notch4
13507,Lhfpl5
13508,Irf9
13509,Zfp324
13510,Stx11
13511,1700001K19Rik
13512,Pde8a
13513,Lzic
13514,Phf11b
13515,Ropn1l
13516,Oas1g
13517,Gm16675
13518,Wdr5b
13519,Cox6a2
13520,Uhrf1
13521,Dlk1
13522,Cnga2
13523,Xpo4
13524,Gm711
13525,Klf7
13526,Stc2
13527,Zfp541
13528,Zfp809
13529,Ddx11
13530,C530005A16Rik
13531,Hcst
13532,Sept1
13533,Nek5
13534,Tgif1
13535,Fbxo48
13536,Faah
13537,Wdfy4
13538,Wdr85
13539,Ddx60
13540,Tmem245
13541,Nid2
13542,Mettl18
13543,Tigd3
13544,Nek11
13545,Mup4
13546,Gimap8
13547,Gdf11
13548,Susd5
13549,Tlr1
13550,Lrrc19
13551,Fbxw10
13552,Ino80c
13553,Tmem252
13554,BC018473
13555,Abca6
13556,C8g
13557,Gm13139
13558,Lamc2
13559,Gm8580
13560,Trpm4
13561,Irf7
13562,Tbx15
13563,C1qtnf2
13564,4930473A02Rik
13565,Meox1
13566,Fam83h
13567,Tmem254a
13568,Prdm8
13569,Mme
13570,Il20rb
13571,P2ry6
13572,Hist1h2ae
13573,Dnahc9
13574,BC068281
13575,Tal1
13576,Gm14420
13577,Acss3
13578,Creb5
13579,Efcab2
13580,Pcyox1l
13581,Nubpl
13582,Grk4
13583,Cxcr6
13584,Tnfrsf11a
13585,Cyct
13586,Gdap10
13587,Tpcn2
13588,Hcrtr1
13589,Bag2
13590,Erbb2
13591,Zbtb49
13592,A530050N04Rik
13593,Arl11
13594,Zfp940
13595,3110082I17Rik
13596,Cyp4f17
13597,H2afy3
13598,Lep
13599,Ect2
13600,Gm10413
13601,Gucy2f
13602,Tmc1
13603,AY074887
13604,Bcl2a1d
13605,2310039H08Rik
13606,Bglap3
13607,Fam221a
13608,Arhgef11
13609,Glt1d1
13610,Pgbd1
13611,Wfdc18
13612,Hist2h3c1
13613,Prdm6
13614,BC030476
13615,Creb3l2
13616,Gm10400
13617,Mboat1
13618,Gm7173
13619,Lrp2
13620,Snora33
13621,Adcy4
13622,Frmpd3
13623,Gm4832
13624,Pcdha12
13625,Procr
13626,Airn
13627,Erbb3
13628,Wars2
13629,Cdkn1c
13630,Amh
13631,Als2
13632,Ccdc111
13633,Col28a1
13634,Gm12942
13635,Tmem198b
13636,Olfr1261
13637,Ajuba
13638,Dsp
13639,Icosl
13640,Cenpf
13641,Ifngr2
13642,Ctla2b
13643,Rnf180
13644,Ipp
13645,Lhb
13646,Slc16a9
13647,Ptgis
13648,Tnip3
13649,Xaf1
13650,4930550C14Rik
13651,Oas1a
13652,Eif3j2
13653,1500016L03Rik
13654,Gpr182
13655,BC068157
13656,D130020L05Rik
13657,Fam26e
13658,H19
13659,Upk1b
13660,Lrrc10b
13661,A930004D18Rik
13662,Mum1l1
13663,Pigl
13664,Lrrc34
13665,Mutyh
13666,Ccl2
13667,Tbx1
13668,LOC101243624
13669,Lgsn
13670,Cyb561a3
13671,Adat3
13672,Slit2
13673,Zscan20
13674,AU015228
13675,Gm9899
13676,Lca5l
13677,Mansc4
13678,Snora78
13679,Lemd1
13680,Dhcr7
13681,1700066J24Rik
13682,Rab13
13683,Hgf
13684,Bora
13685,Itga2b
13686,Ptpn18
13687,Irs3
13688,Tgm3
13689,Aldh1b1
13690,Mmp2
13691,Cacna1b
13692,Tctn1
13693,Cldn20
13694,Man2b2
13695,Osbpl10
13696,1700084E18Rik
13697,Tma16
13698,Ldlrap1
13699,1810010D01Rik
13700,Pawr
13701,Lox
13702,Wdr62
13703,Hnf1a
13704,Gm6787
13705,P2rx3
13706,Gm5434
13707,4932411E22Rik
13708,Nrg4
13709,Lyve1
13710,Otx1
13711,Mroh7
13712,Zfp184
13713,Ildr1
13714,Pnp2
13715,Ppp1r42
13716,1700097N02Rik
13717,G0s2
13718,A530032D15Rik
13719,Ebf2
13720,Slco2a1
13721,Pik3cg
13722,Ly6g5b
13723,Aqp9
13724,Tsx
13725,Hsf4
13726,Gm10584
13727,Amt
13728,1700045I19Rik
13729,Ngfr
13730,Fat2
13731,3110052M02Rik
13732,4930539J05Rik
13733,Cd164l2
13734,Hist1h3h
13735,Rhbdl2
13736,Gm15760
13737,Scin
13738,4930538K18Rik
13739,Psg16
13740,Dnahc5
13741,Pstpip2
13742,Vwa5a
13743,Cela1
13744,Il12rb2
13745,Tdgf1
13746,1700102P08Rik
13747,A830052D11Rik
13748,Hist1h3e
13749,Lingo2
13750,Tcf19
13751,Epm2a
13752,Lzts1
13753,Hist1h3d
13754,Htr1d
13755,Morc1
13756,Hpse
13757,Cenpl
13758,Hist1h2ag
13759,Pcid2
13760,Slc19a3
13761,Clgn
13762,C130046K22Rik
13763,Olfr1189
13764,Hspb6
13765,Olfr1259
13766,Hist1h2ab
13767,BC055402
13768,Tnfrsf10b
13769,Orai3
13770,Gldn
13771,2610307P16Rik
13772,Stub1
13773,Nphs1
13774,Pigz
13775,Gp9
13776,A430105I19Rik
13777,Gm12633
13778,Rnu12
13779,Fam166a
13780,Mybl1
13781,Gnb1l
13782,Treh
13783,Prr11
13784,Klra2
13785,Folr2
13786,Asgr1
13787,Slc9a7
13788,Snord22
13789,Fgd2
13790,AW495222
13791,Lad1
13792,Erich2
13793,Kcnk10
13794,Slfn5
13795,Tnfrsf4
13796,1700010I14Rik
13797,Trim71
13798,Rasal1
13799,Tldc1
13800,Pcdhgb7
13801,1700019G17Rik
13802,Hk3
13803,Gstm4
13804,Ncapg2
13805,Qrich2
13806,Ccdc36
13807,F630111L10Rik
13808,Chrm3
13809,Snai2
13810,Zfp493
13811,C030018K13Rik
13812,Rbm43
13813,Gm16982
13814,Accs
13815,Dysf
13816,Olfr543
13817,Cnbd2
13818,Asah2
13819,Cntn5
13820,Setdb2
13821,D030025E07Rik
13822,1810019D21Rik
13823,Pkhd1
13824,Adap2
13825,Mlph
13826,Atp8b4
13827,Ksr1
13828,Sncg
13829,St8sia6
13830,Zfp709
13831,Znf41-ps
13832,Jmjd7
13833,Pzp
13834,Tcp11l1
13835,Rtn4ip1
13836,Enpp6
13837,Nfam1
13838,Acy3
13839,Glod5
13840,Zfp408
13841,Zcwpw1
13842,Rpl30
13843,Ube2d2b
13844,4933409K07Rik
13845,Socs4
13846,Pcdhgb6
13847,Schip1
13848,Slc5a12
13849,Wbscr27
13850,Tmem178b
13851,6430550D23Rik
13852,Tpk1
13853,5430416O09Rik
13854,Dbp
13855,1700026D08Rik
13856,Gna12
13857,Gm10516
13858,Gch1
13859,Il3ra
13860,D430036J16Rik
13861,Car3
13862,Ctsw
13863,Mb21d1
13864,Gm12359
13865,4930592I03Rik
13866,Slc35d2
13867,Tdrd6
13868,Mcph1
13869,Gm13544
13870,B4galt7
13871,Zfp69
13872,2010002M12Rik
13873,Hnrnpa1
13874,Eci3
13875,Xlr4a
13876,Zkscan16
13877,Tapbpl
13878,Atp8b1
13879,Pvrl4
13880,Htr1a
13881,Foxr2
13882,C430049B03Rik
13883,Stard5
13884,4833412C05Rik
13885,Amy2a5
13886,4831440E17Rik
13887,Dusp4
13888,Klhl14
13889,Gm19466
13890,Hsf2bp
13891,B130006D01Rik
13892,Muc5b
13893,Helq
13894,2010015L04Rik
13895,Nxpe4
13896,Dio3os
13897,B230209K01Rik
13898,Gm14483
13899,Gm13704
13900,Slc22a13b-ps
13901,Zdbf2
13902,Gm16576
13903,Pappa2
13904,Gm11149
13905,Ripk2
13906,4930422G04Rik
13907,Tmem196
13908,Dnph1
13909,Hps6
13910,Zfp663
13911,Zbtb8b
13912,Fut4
13913,Armcx6
13914,Tulp2
13915,D030018L15Rik
13916,Sdcbp2
13917,Gal3st3
13918,Lmod1
13919,Apoa2
13920,Nfkbie
13921,Zfp804b
13922,Hist1h4m
13923,Hhat
13924,Ticam1
13925,Pcdhga4
13926,Gjb1
13927,Gm2518
13928,Chac1
13929,Casp7
13930,Hhex
13931,Gsg2
13932,Mmp23
13933,D7Ertd443e
13934,Solh
13935,Mocs3
13936,Klk8
13937,2310040G24Rik
13938,Kif26b
13939,Sypl2
13940,H2-M5
13941,Hcn4
13942,Noxred1
13943,Speer4b
13944,AI847159
13945,Hmga2
13946,Rtl1
13947,Cym
13948,Zfp748
13949,Lilra5
13950,Neu3
13951,Fhl4
13952,Hist1h1d
13953,Gpr183
13954,Zmynd15
13955,Gm10408
13956,Snora23
13957,Morc2b
13958,Poc1a
13959,Pcdhb15
13960,Grem2
13961,A230056J06Rik
13962,F8a
13963,1700015F17Rik
13964,Zdhhc16
13965,Neurod4
13966,Rspo1
13967,Ckap2l
13968,Traf1
13969,Zar1l
13970,Ccl3
13971,Gm10857
13972,Nanos3
13973,Slc19a2
13974,Tekt2
13975,Dhdh
13976,Cenpj
13977,Gm14827
13978,Rxfp1
13979,Rbl1
13980,Ccl7
13981,9230115E21Rik
13982,Aldh3b2
13983,Ccdc11
13984,5031414D18Rik
13985,Drd1a
13986,Tbxa2r
13987,Zfp108
13988,Tspan10
13989,Adam21
13990,Irak4
13991,Il1b
13992,Rpusd4
13993,Tmem51as1
13994,Dusp23
13995,Aqp5
13996,Ccr9
13997,E030003E18Rik
13998,Liph
13999,Anxa2
14000,Zfp707
14001,Txk
14002,E530001F21Rik
14003,Gm3086
14004,Gm19345
14005,Lrat
14006,9330188P03Rik
14007,Stxbp3b
14008,Cst12
14009,Tlr5
14010,Pdp2
14011,Klhl33
14012,Scarna10
14013,Pcdhb8
14014,1110002L01Rik
14015,Shd
14016,Slc4a1
14017,2900056M20Rik
14018,Tdo2
14019,Slc7a12
14020,A730046J19Rik
14021,Skp2
14022,Fam46c
14023,Fgd3
14024,Atp8b3
14025,Sp6
14026,Capn3
14027,Ccm2l
14028,Col10a1
14029,1700086L19Rik
14030,Adcy3
14031,Taco1
14032,3100003L05Rik
14033,1700007L15Rik
14034,Lmln
14035,Mmp13
14036,Zfp618
14037,Col26a1
14038,Zfp119a
14039,Vaultrc5
14040,Ccl8
14041,9230114K14Rik
14042,Kmo
14043,Zar1
14044,Mpv17
14045,4933416I08Rik
14046,Pcdha5
14047,Strc
14048,Slc6a20b
14049,Gm4432
14050,Ccdc155
14051,Bard1
14052,4930469G21Rik
14053,Spata18
14054,Zfp366
14055,Gypa
14056,3110021A11Rik
14057,Krt28
14058,Slc52a3
14059,Scd3
14060,AW011738
14061,Matn1
14062,A730017L22Rik
14063,Gm1078
14064,Hc
14065,Gins1
14066,Gm12429
14067,BC051070
14068,Calr4
14069,Ppp1r3b
14070,Rims3
14071,1700113H08Rik
14072,Cpb1
14073,Gm14092
14074,Spag17
14075,Pear1
14076,Tmie
14077,Serpina1e
14078,E2f8
14079,Fam71f2
14080,Mrap
14081,Musk
14082,Aoc3
14083,Dapl1
14084,Avil
14085,Egf
14086,H2-T23
14087,9930111J21Rik1
14088,Chrna5
14089,Gm16897
14090,Hs3st6
14091,Itgam
14092,Spta1
14093,AA467197
14094,Ifitm7
14095,Ppp1r2-ps3
14096,A930005H10Rik
14097,Prdm9
14098,Cabp5
14099,Itga11
14100,3110057O12Rik
14101,Gm18853
14102,Gk5
14103,Gpr55
14104,Vmn2r44
14105,4921507P07Rik
14106,Nudt10
14107,Olfr798
14108,Unc13d
14109,AI429214
14110,Icam4
14111,Cd109
14112,E030013I19Rik
14113,Cage1
14114,4930593A02Rik
14115,Tspan1
14116,Mir103-2
14117,Zfp951
14118,Cd209a
14119,Anpep
14120,Ccdc105
14121,Gm13629
14122,Htr2c
14123,Mamdc2
14124,Ttc38
14125,C1ql3
14126,Bhlhe22
14127,Zfp939
14128,Wfikkn2
14129,Rax
14130,Cwh43
14131,Il15
14132,Acpp
14133,Rims4
14134,Tssk2
14135,Tlr2
14136,Prr22
14137,Spo11
14138,4933406C10Rik
14139,C130036L24Rik
14140,Pqlc3
14141,Vav1
14142,Gm5640
14143,AW112010
14144,Guca2a
14145,2210404O09Rik
14146,6820408C15Rik
14147,Gapdhs
14148,Serpine1
14149,Insl5
14150,Snhg4
14151,Pkd2l1
14152,Samd7
14153,Lgals7
14154,Mab21l2
14155,Cyp4x1
14156,Pim1
14157,Fam129a
14158,Gm5936
14159,Gpr176
14160,Gm21119
14161,Snora7a
14162,Lrrc29
14163,Lhx6
14164,Tmprss6
14165,Helz2
14166,Nprl3
14167,Foxl2
14168,Asb10
14169,Cstad
14170,Pnma2
14171,1700120K04Rik
14172,4931423N10Rik
14173,H2-K2
14174,2010001M06Rik
14175,Palld
14176,Serinc4
14177,Depdc7
14178,Sv2c
14179,Mgmt
14180,BB019430
14181,Fgf17
14182,Usf1
14183,Tekt4
14184,4931429I11Rik
14185,Phf11c
14186,Pemt
14187,Gm20257
