,gene
10475,ENSG00000169507
10476,ENSG00000169508
10477,ENSG00000169515
10478,ENSG00000169519
10479,ENSG00000169550
10480,ENSG00000169551
10481,ENSG00000169554
10482,ENSG00000169564
10483,ENSG00000169567
10484,ENSG00000169570
10485,ENSG00000169583
10486,ENSG00000169592
10487,ENSG00000169598
10488,ENSG00000169599
10489,ENSG00000169604
10490,ENSG00000169607
10491,ENSG00000169609
10492,ENSG00000169612
10493,ENSG00000169621
10494,ENSG00000169627
10495,ENSG00000169629
10496,ENSG00000169635
10497,ENSG00000169641
10498,ENSG00000169660
10499,ENSG00000169679
10500,ENSG00000169682
10501,ENSG00000169683
10502,ENSG00000169684
10503,ENSG00000169688
10504,ENSG00000169689
10505,ENSG00000169692
10506,ENSG00000169696
10507,ENSG00000169710
10508,ENSG00000169714
10509,ENSG00000169715
10510,ENSG00000169718
10511,ENSG00000169727
10512,ENSG00000169733
10513,ENSG00000169738
10514,ENSG00000169740
10515,ENSG00000169744
10516,ENSG00000169750
10517,ENSG00000169752
10518,ENSG00000169756
10519,ENSG00000169758
10520,ENSG00000169760
10521,ENSG00000169762
10522,ENSG00000169764
10523,ENSG00000169783
10524,ENSG00000169813
10525,ENSG00000169814
10526,ENSG00000169826
10527,ENSG00000169851
10528,ENSG00000169855
10529,ENSG00000169857
10530,ENSG00000169860
10531,ENSG00000169862
10532,ENSG00000169871
10533,ENSG00000169891
10534,ENSG00000169895
10535,ENSG00000169896
10536,ENSG00000169902
10537,ENSG00000169905
10538,ENSG00000169908
10539,ENSG00000169914
10540,ENSG00000169918
10541,ENSG00000169919
10542,ENSG00000169925
10543,ENSG00000169926
10544,ENSG00000169946
10545,ENSG00000169951
10546,ENSG00000169955
10547,ENSG00000169957
10548,ENSG00000169962
10549,ENSG00000169964
10550,ENSG00000169967
10551,ENSG00000169972
10552,ENSG00000169976
10553,ENSG00000169981
10554,ENSG00000169991
10555,ENSG00000169992
10556,ENSG00000169994
10557,ENSG00000170004
10558,ENSG00000170006
10559,ENSG00000170017
10560,ENSG00000170027
10561,ENSG00000170035
10562,ENSG00000170037
10563,ENSG00000170043
10564,ENSG00000170049
10565,ENSG00000170054
10566,ENSG00000170075
10567,ENSG00000170085
10568,ENSG00000170088
10569,ENSG00000170092
10570,ENSG00000170100
10571,ENSG00000170113
10572,ENSG00000170142
10573,ENSG00000170144
10574,ENSG00000170145
10575,ENSG00000170153
10576,ENSG00000170160
10577,ENSG00000170161
10578,ENSG00000170166
10579,ENSG00000170175
10580,ENSG00000170185
10581,ENSG00000170190
10582,ENSG00000170191
10583,ENSG00000170209
10584,ENSG00000170214
10585,ENSG00000170222
10586,ENSG00000170234
10587,ENSG00000170236
10588,ENSG00000170242
10589,ENSG00000170248
10590,ENSG00000170260
10591,ENSG00000170262
10592,ENSG00000170264
10593,ENSG00000170265
10594,ENSG00000170266
10595,ENSG00000170270
10596,ENSG00000170271
10597,ENSG00000170275
10598,ENSG00000170291
10599,ENSG00000170293
10600,ENSG00000170296
10601,ENSG00000170298
10602,ENSG00000170310
10603,ENSG00000170312
10604,ENSG00000170315
10605,ENSG00000170322
10606,ENSG00000170325
10607,ENSG00000170340
10608,ENSG00000170345
10609,ENSG00000170348
10610,ENSG00000170364
10611,ENSG00000170365
10612,ENSG00000170367
10613,ENSG00000170369
10614,ENSG00000170373
10615,ENSG00000170374
10616,ENSG00000170379
10617,ENSG00000170382
10618,ENSG00000170385
10619,ENSG00000170390
10620,ENSG00000170412
10621,ENSG00000170417
10622,ENSG00000170419
10623,ENSG00000170421
10624,ENSG00000170425
10625,ENSG00000170430
10626,ENSG00000170439
10627,ENSG00000170442
10628,ENSG00000170445
10629,ENSG00000170448
10630,ENSG00000170456
10631,ENSG00000170458
10632,ENSG00000170464
10633,ENSG00000170468
10634,ENSG00000170469
10635,ENSG00000170471
10636,ENSG00000170473
10637,ENSG00000170476
10638,ENSG00000170485
10639,ENSG00000170498
10640,ENSG00000170500
10641,ENSG00000170502
10642,ENSG00000170515
10643,ENSG00000170522
10644,ENSG00000170523
10645,ENSG00000170525
10646,ENSG00000170537
10647,ENSG00000170540
10648,ENSG00000170542
10649,ENSG00000170545
10650,ENSG00000170558
10651,ENSG00000170561
10652,ENSG00000170571
10653,ENSG00000170577
10654,ENSG00000170579
10655,ENSG00000170581
10656,ENSG00000170584
10657,ENSG00000170606
10658,ENSG00000170619
10659,ENSG00000170624
10660,ENSG00000170627
10661,ENSG00000170631
10662,ENSG00000170632
10663,ENSG00000170633
10664,ENSG00000170634
10665,ENSG00000170638
10666,ENSG00000170647
10667,ENSG00000170653
10668,ENSG00000170667
10669,ENSG00000170677
10670,ENSG00000170684
10671,ENSG00000170689
10672,ENSG00000170734
10673,ENSG00000170745
10674,ENSG00000170748
10675,ENSG00000170759
10676,ENSG00000170775
10677,ENSG00000170776
10678,ENSG00000170779
10679,ENSG00000170791
10680,ENSG00000170801
10681,ENSG00000170802
10682,ENSG00000170832
10683,ENSG00000170835
10684,ENSG00000170836
10685,ENSG00000170837
10686,ENSG00000170846
10687,ENSG00000170852
10688,ENSG00000170854
10689,ENSG00000170855
10690,ENSG00000170860
10691,ENSG00000170871
10692,ENSG00000170873
10693,ENSG00000170876
10694,ENSG00000170881
10695,ENSG00000170889
10696,ENSG00000170892
10697,ENSG00000170899
10698,ENSG00000170903
10699,ENSG00000170906
10700,ENSG00000170909
10701,ENSG00000170915
10702,ENSG00000170917
10703,ENSG00000170921
10704,ENSG00000170927
10705,ENSG00000170946
10706,ENSG00000170949
10707,ENSG00000170954
10708,ENSG00000170955
10709,ENSG00000170961
10710,ENSG00000170962
10711,ENSG00000170989
10712,ENSG00000171004
10713,ENSG00000171016
10714,ENSG00000171017
10715,ENSG00000171044
10716,ENSG00000171045
10717,ENSG00000171049
10718,ENSG00000171051
10719,ENSG00000171055
10720,ENSG00000171056
10721,ENSG00000171067
10722,ENSG00000171094
10723,ENSG00000171097
10724,ENSG00000171100
10725,ENSG00000171102
10726,ENSG00000171103
10727,ENSG00000171105
10728,ENSG00000171109
10729,ENSG00000171115
10730,ENSG00000171119
10731,ENSG00000171121
10732,ENSG00000171124
10733,ENSG00000171126
10734,ENSG00000171130
10735,ENSG00000171132
10736,ENSG00000171135
10737,ENSG00000171148
10738,ENSG00000171150
10739,ENSG00000171155
10740,ENSG00000171159
10741,ENSG00000171160
10742,ENSG00000171161
10743,ENSG00000171163
10744,ENSG00000171169
10745,ENSG00000171174
10746,ENSG00000171202
10747,ENSG00000171204
10748,ENSG00000171206
10749,ENSG00000171208
10750,ENSG00000171219
10751,ENSG00000171222
10752,ENSG00000171223
10753,ENSG00000171224
10754,ENSG00000171227
10755,ENSG00000171234
10756,ENSG00000171236
10757,ENSG00000171241
10758,ENSG00000171262
10759,ENSG00000171291
10760,ENSG00000171295
10761,ENSG00000171298
10762,ENSG00000171302
10763,ENSG00000171307
10764,ENSG00000171310
10765,ENSG00000171311
10766,ENSG00000171314
10767,ENSG00000171316
10768,ENSG00000171320
10769,ENSG00000171345
10770,ENSG00000171346
10771,ENSG00000171365
10772,ENSG00000171368
10773,ENSG00000171388
10774,ENSG00000171401
10775,ENSG00000171403
10776,ENSG00000171405
10777,ENSG00000171408
10778,ENSG00000171421
10779,ENSG00000171425
10780,ENSG00000171435
10781,ENSG00000171443
10782,ENSG00000171444
10783,ENSG00000171448
10784,ENSG00000171451
10785,ENSG00000171453
10786,ENSG00000171456
10787,ENSG00000171462
10788,ENSG00000171466
10789,ENSG00000171467
10790,ENSG00000171469
10791,ENSG00000171475
10792,ENSG00000171476
10793,ENSG00000171488
10794,ENSG00000171490
10795,ENSG00000171492
10796,ENSG00000171497
10797,ENSG00000171502
10798,ENSG00000171503
10799,ENSG00000171517
10800,ENSG00000171522
10801,ENSG00000171530
10802,ENSG00000171532
10803,ENSG00000171533
10804,ENSG00000171540
10805,ENSG00000171551
10806,ENSG00000171552
10807,ENSG00000171557
10808,ENSG00000171566
10809,ENSG00000171574
10810,ENSG00000171603
10811,ENSG00000171604
10812,ENSG00000171606
10813,ENSG00000171608
10814,ENSG00000171611
10815,ENSG00000171612
10816,ENSG00000171617
10817,ENSG00000171621
10818,ENSG00000171631
10819,ENSG00000171634
10820,ENSG00000171649
10821,ENSG00000171657
10822,ENSG00000171659
10823,ENSG00000171680
10824,ENSG00000171681
10825,ENSG00000171695
10826,ENSG00000171700
10827,ENSG00000171703
10828,ENSG00000171714
10829,ENSG00000171720
10830,ENSG00000171723
10831,ENSG00000171724
10832,ENSG00000171729
10833,ENSG00000171735
10834,ENSG00000171757
10835,ENSG00000171759
10836,ENSG00000171763
10837,ENSG00000171766
10838,ENSG00000171772
10839,ENSG00000171773
10840,ENSG00000171777
10841,ENSG00000171790
10842,ENSG00000171791
10843,ENSG00000171792
10844,ENSG00000171793
10845,ENSG00000171806
10846,ENSG00000171811
10847,ENSG00000171812
10848,ENSG00000171813
10849,ENSG00000171817
10850,ENSG00000171824
10851,ENSG00000171827
10852,ENSG00000171840
10853,ENSG00000171843
10854,ENSG00000171848
10855,ENSG00000171853
10856,ENSG00000171855
10857,ENSG00000171858
10858,ENSG00000171860
10859,ENSG00000171861
10860,ENSG00000171862
10861,ENSG00000171863
10862,ENSG00000171864
10863,ENSG00000171865
10864,ENSG00000171867
10865,ENSG00000171872
10866,ENSG00000171914
10867,ENSG00000171916
10868,ENSG00000171928
10869,ENSG00000171931
10870,ENSG00000171940
10871,ENSG00000171943
10872,ENSG00000171951
10873,ENSG00000171953
10874,ENSG00000171954
10875,ENSG00000171960
10876,ENSG00000171962
10877,ENSG00000171970
10878,ENSG00000171988
10879,ENSG00000171989
10880,ENSG00000171992
10881,ENSG00000172000
10882,ENSG00000172005
10883,ENSG00000172006
10884,ENSG00000172007
10885,ENSG00000172009
10886,ENSG00000172014
10887,ENSG00000172031
10888,ENSG00000172037
10889,ENSG00000172046
10890,ENSG00000172053
10891,ENSG00000172057
10892,ENSG00000172058
10893,ENSG00000172059
10894,ENSG00000172061
10895,ENSG00000172062
10896,ENSG00000172071
10897,ENSG00000172081
10898,ENSG00000172086
10899,ENSG00000172113
10900,ENSG00000172115
10901,ENSG00000172116
10902,ENSG00000172123
10903,ENSG00000172137
10904,ENSG00000172156
10905,ENSG00000172159
10906,ENSG00000172164
10907,ENSG00000172167
10908,ENSG00000172171
10909,ENSG00000172172
10910,ENSG00000172175
10911,ENSG00000172183
10912,ENSG00000172197
10913,ENSG00000172201
10914,ENSG00000172215
10915,ENSG00000172216
10916,ENSG00000172236
10917,ENSG00000172239
10918,ENSG00000172243
10919,ENSG00000172244
10920,ENSG00000172247
10921,ENSG00000172260
10922,ENSG00000172262
10923,ENSG00000172264
10924,ENSG00000172269
10925,ENSG00000172270
10926,ENSG00000172273
10927,ENSG00000172292
10928,ENSG00000172296
10929,ENSG00000172301
10930,ENSG00000172315
10931,ENSG00000172322
10932,ENSG00000172331
10933,ENSG00000172336
10934,ENSG00000172339
10935,ENSG00000172340
10936,ENSG00000172345
10937,ENSG00000172346
10938,ENSG00000172348
10939,ENSG00000172349
10940,ENSG00000172354
10941,ENSG00000172366
10942,ENSG00000172375
10943,ENSG00000172379
10944,ENSG00000172380
10945,ENSG00000172382
10946,ENSG00000172403
10947,ENSG00000172404
10948,ENSG00000172409
10949,ENSG00000172425
10950,ENSG00000172426
10951,ENSG00000172428
10952,ENSG00000172432
10953,ENSG00000172456
10954,ENSG00000172458
10955,ENSG00000172465
10956,ENSG00000172466
10957,ENSG00000172469
10958,ENSG00000172482
10959,ENSG00000172493
10960,ENSG00000172500
10961,ENSG00000172508
10962,ENSG00000172530
10963,ENSG00000172531
10964,ENSG00000172534
10965,ENSG00000172548
10966,ENSG00000172551
10967,ENSG00000172554
10968,ENSG00000172572
10969,ENSG00000172575
10970,ENSG00000172578
10971,ENSG00000172586
10972,ENSG00000172590
10973,ENSG00000172594
10974,ENSG00000172602
10975,ENSG00000172613
10976,ENSG00000172638
10977,ENSG00000172650
10978,ENSG00000172661
10979,ENSG00000172663
10980,ENSG00000172667
10981,ENSG00000172671
10982,ENSG00000172673
10983,ENSG00000172687
10984,ENSG00000172716
10985,ENSG00000172717
10986,ENSG00000172724
10987,ENSG00000172725
10988,ENSG00000172728
10989,ENSG00000172731
10990,ENSG00000172732
10991,ENSG00000172738
10992,ENSG00000172748
10993,ENSG00000172752
10994,ENSG00000172757
10995,ENSG00000172765
10996,ENSG00000172766
10997,ENSG00000172771
10998,ENSG00000172775
10999,ENSG00000172782
11000,ENSG00000172785
11001,ENSG00000172794
11002,ENSG00000172795
11003,ENSG00000172803
11004,ENSG00000172809
11005,ENSG00000172817
11006,ENSG00000172818
11007,ENSG00000172819
11008,ENSG00000172824
11009,ENSG00000172830
11010,ENSG00000172831
11011,ENSG00000172840
11012,ENSG00000172845
11013,ENSG00000172869
11014,ENSG00000172878
11015,ENSG00000172888
11016,ENSG00000172889
11017,ENSG00000172890
11018,ENSG00000172893
11019,ENSG00000172915
11020,ENSG00000172922
11021,ENSG00000172927
11022,ENSG00000172932
11023,ENSG00000172935
11024,ENSG00000172936
11025,ENSG00000172939
11026,ENSG00000172943
11027,ENSG00000172954
11028,ENSG00000172955
11029,ENSG00000172965
11030,ENSG00000172977
11031,ENSG00000172985
11032,ENSG00000172986
11033,ENSG00000172987
11034,ENSG00000172992
11035,ENSG00000173011
11036,ENSG00000173013
11037,ENSG00000173020
11038,ENSG00000173039
11039,ENSG00000173040
11040,ENSG00000173041
11041,ENSG00000173064
11042,ENSG00000173065
11043,ENSG00000173068
11044,ENSG00000173083
11045,ENSG00000173085
11046,ENSG00000173110
11047,ENSG00000173113
11048,ENSG00000173120
11049,ENSG00000173137
11050,ENSG00000173141
11051,ENSG00000173145
11052,ENSG00000173153
11053,ENSG00000173156
11054,ENSG00000173163
11055,ENSG00000173166
11056,ENSG00000173171
11057,ENSG00000173175
11058,ENSG00000173193
11059,ENSG00000173198
11060,ENSG00000173200
11061,ENSG00000173207
11062,ENSG00000173208
11063,ENSG00000173209
11064,ENSG00000173210
11065,ENSG00000173212
11066,ENSG00000173213
11067,ENSG00000173214
11068,ENSG00000173218
11069,ENSG00000173221
11070,ENSG00000173226
11071,ENSG00000173227
11072,ENSG00000173230
11073,ENSG00000173237
11074,ENSG00000173253
11075,ENSG00000173262
11076,ENSG00000173264
11077,ENSG00000173269
11078,ENSG00000173272
11079,ENSG00000173273
11080,ENSG00000173275
11081,ENSG00000173276
11082,ENSG00000173281
11083,ENSG00000173320
11084,ENSG00000173327
11085,ENSG00000173334
11086,ENSG00000173349
11087,ENSG00000173369
11088,ENSG00000173372
11089,ENSG00000173391
11090,ENSG00000173401
11091,ENSG00000173402
11092,ENSG00000173409
11093,ENSG00000173418
11094,ENSG00000173432
11095,ENSG00000173436
11096,ENSG00000173442
11097,ENSG00000173451
11098,ENSG00000173456
11099,ENSG00000173457
11100,ENSG00000173465
11101,ENSG00000173467
11102,ENSG00000173473
11103,ENSG00000173480
11104,ENSG00000173482
11105,ENSG00000173486
11106,ENSG00000173511
11107,ENSG00000173517
11108,ENSG00000173530
11109,ENSG00000173531
11110,ENSG00000173535
11111,ENSG00000173540
11112,ENSG00000173542
11113,ENSG00000173545
11114,ENSG00000173546
11115,ENSG00000173548
11116,ENSG00000173557
11117,ENSG00000173559
11118,ENSG00000173567
11119,ENSG00000173575
11120,ENSG00000173581
11121,ENSG00000173588
11122,ENSG00000173598
11123,ENSG00000173599
11124,ENSG00000173611
11125,ENSG00000173614
11126,ENSG00000173621
11127,ENSG00000173626
11128,ENSG00000173638
11129,ENSG00000173641
11130,ENSG00000173653
11131,ENSG00000173660
11132,ENSG00000173674
11133,ENSG00000173678
11134,ENSG00000173681
11135,ENSG00000173692
11136,ENSG00000173698
11137,ENSG00000173702
11138,ENSG00000173705
11139,ENSG00000173706
11140,ENSG00000173715
11141,ENSG00000173726
11142,ENSG00000173727
11143,ENSG00000173728
11144,ENSG00000173744
11145,ENSG00000173757
11146,ENSG00000173762
11147,ENSG00000173786
11148,ENSG00000173801
11149,ENSG00000173805
11150,ENSG00000173812
11151,ENSG00000173818
11152,ENSG00000173821
11153,ENSG00000173846
11154,ENSG00000173848
11155,ENSG00000173852
11156,ENSG00000173875
11157,ENSG00000173889
11158,ENSG00000173890
11159,ENSG00000173894
11160,ENSG00000173898
11161,ENSG00000173905
11162,ENSG00000173914
11163,ENSG00000173915
11164,ENSG00000173917
11165,ENSG00000173918
11166,ENSG00000173926
11167,ENSG00000173928
11168,ENSG00000173930
11169,ENSG00000173933
11170,ENSG00000173947
11171,ENSG00000173950
11172,ENSG00000173960
11173,ENSG00000173991
11174,ENSG00000173992
11175,ENSG00000174007
11176,ENSG00000174010
11177,ENSG00000174013
11178,ENSG00000174021
11179,ENSG00000174032
11180,ENSG00000174059
11181,ENSG00000174080
11182,ENSG00000174099
11183,ENSG00000174106
11184,ENSG00000174109
11185,ENSG00000174123
11186,ENSG00000174125
11187,ENSG00000174130
11188,ENSG00000174132
11189,ENSG00000174136
11190,ENSG00000174151
11191,ENSG00000174165
11192,ENSG00000174173
11193,ENSG00000174175
11194,ENSG00000174177
11195,ENSG00000174197
11196,ENSG00000174206
11197,ENSG00000174227
11198,ENSG00000174231
11199,ENSG00000174233
11200,ENSG00000174238
11201,ENSG00000174243
11202,ENSG00000174276
11203,ENSG00000174279
11204,ENSG00000174282
11205,ENSG00000174292
11206,ENSG00000174306
11207,ENSG00000174307
11208,ENSG00000174325
11209,ENSG00000174326
11210,ENSG00000174327
11211,ENSG00000174343
11212,ENSG00000174348
11213,ENSG00000174365
11214,ENSG00000174370
11215,ENSG00000174371
11216,ENSG00000174373
11217,ENSG00000174405
11218,ENSG00000174428
11219,ENSG00000174429
11220,ENSG00000174437
11221,ENSG00000174442
11222,ENSG00000174444
11223,ENSG00000174446
11224,ENSG00000174448
11225,ENSG00000174456
11226,ENSG00000174469
11227,ENSG00000174483
11228,ENSG00000174485
11229,ENSG00000174498
11230,ENSG00000174500
11231,ENSG00000174501
11232,ENSG00000174502
11233,ENSG00000174514
11234,ENSG00000174516
11235,ENSG00000174527
11236,ENSG00000174547
11237,ENSG00000174564
11238,ENSG00000174574
11239,ENSG00000174579
11240,ENSG00000174586
11241,ENSG00000174599
11242,ENSG00000174600
11243,ENSG00000174606
11244,ENSG00000174607
11245,ENSG00000174628
11246,ENSG00000174640
11247,ENSG00000174652
11248,ENSG00000174669
11249,ENSG00000174684
11250,ENSG00000174695
11251,ENSG00000174705
11252,ENSG00000174718
11253,ENSG00000174720
11254,ENSG00000174721
11255,ENSG00000174738
11256,ENSG00000174744
11257,ENSG00000174748
11258,ENSG00000174749
11259,ENSG00000174775
11260,ENSG00000174780
11261,ENSG00000174788
11262,ENSG00000174791
11263,ENSG00000174792
11264,ENSG00000174796
11265,ENSG00000174799
11266,ENSG00000174804
11267,ENSG00000174807
11268,ENSG00000174808
11269,ENSG00000174827
11270,ENSG00000174837
11271,ENSG00000174839
11272,ENSG00000174840
11273,ENSG00000174842
11274,ENSG00000174844
11275,ENSG00000174851
11276,ENSG00000174871
11277,ENSG00000174876
11278,ENSG00000174886
11279,ENSG00000174891
11280,ENSG00000174898
11281,ENSG00000174899
11282,ENSG00000174903
11283,ENSG00000174915
11284,ENSG00000174917
11285,ENSG00000174928
11286,ENSG00000174938
11287,ENSG00000174939
11288,ENSG00000174943
11289,ENSG00000174945
11290,ENSG00000174946
11291,ENSG00000174950
11292,ENSG00000174951
11293,ENSG00000174953
11294,ENSG00000174963
11295,ENSG00000174989
11296,ENSG00000174990
11297,ENSG00000174996
11298,ENSG00000175003
11299,ENSG00000175029
11300,ENSG00000175040
11301,ENSG00000175048
11302,ENSG00000175054
11303,ENSG00000175061
11304,ENSG00000175063
11305,ENSG00000175066
11306,ENSG00000175073
11307,ENSG00000175084
11308,ENSG00000175087
11309,ENSG00000175104
11310,ENSG00000175105
11311,ENSG00000175106
11312,ENSG00000175110
11313,ENSG00000175115
11314,ENSG00000175130
11315,ENSG00000175137
11316,ENSG00000175155
11317,ENSG00000175161
11318,ENSG00000175164
11319,ENSG00000175166
11320,ENSG00000175170
11321,ENSG00000175182
11322,ENSG00000175183
11323,ENSG00000175193
11324,ENSG00000175197
11325,ENSG00000175198
11326,ENSG00000175202
11327,ENSG00000175203
11328,ENSG00000175213
11329,ENSG00000175215
11330,ENSG00000175216
11331,ENSG00000175220
11332,ENSG00000175221
11333,ENSG00000175224
11334,ENSG00000175264
11335,ENSG00000175265
11336,ENSG00000175267
11337,ENSG00000175274
11338,ENSG00000175279
11339,ENSG00000175283
11340,ENSG00000175287
11341,ENSG00000175294
11342,ENSG00000175305
11343,ENSG00000175309
11344,ENSG00000175315
11345,ENSG00000175318
11346,ENSG00000175322
11347,ENSG00000175324
11348,ENSG00000175334
11349,ENSG00000175336
11350,ENSG00000175344
11351,ENSG00000175348
11352,ENSG00000175352
11353,ENSG00000175354
11354,ENSG00000175356
11355,ENSG00000175376
11356,ENSG00000175387
11357,ENSG00000175390
11358,ENSG00000175395
11359,ENSG00000175414
11360,ENSG00000175416
11361,ENSG00000175426
11362,ENSG00000175445
11363,ENSG00000175449
11364,ENSG00000175455
11365,ENSG00000175463
11366,ENSG00000175467
11367,ENSG00000175470
11368,ENSG00000175471
11369,ENSG00000175482
11370,ENSG00000175489
11371,ENSG00000175497
11372,ENSG00000175505
11373,ENSG00000175536
11374,ENSG00000175538
11375,ENSG00000175544
11376,ENSG00000175548
11377,ENSG00000175550
11378,ENSG00000175556
11379,ENSG00000175564
11380,ENSG00000175567
11381,ENSG00000175573
11382,ENSG00000175575
11383,ENSG00000175581
11384,ENSG00000175582
11385,ENSG00000175591
11386,ENSG00000175592
11387,ENSG00000175595
11388,ENSG00000175600
11389,ENSG00000175602
11390,ENSG00000175606
11391,ENSG00000175634
11392,ENSG00000175643
11393,ENSG00000175662
11394,ENSG00000175691
11395,ENSG00000175701
11396,ENSG00000175707
11397,ENSG00000175711
11398,ENSG00000175727
11399,ENSG00000175745
11400,ENSG00000175756
11401,ENSG00000175768
11402,ENSG00000175772
11403,ENSG00000175773
11404,ENSG00000175782
11405,ENSG00000175785
11406,ENSG00000175787
11407,ENSG00000175792
11408,ENSG00000175793
11409,ENSG00000175806
11410,ENSG00000175820
11411,ENSG00000175826
11412,ENSG00000175832
11413,ENSG00000175854
11414,ENSG00000175857
11415,ENSG00000175866
11416,ENSG00000175868
11417,ENSG00000175879
11418,ENSG00000175893
11419,ENSG00000175895
11420,ENSG00000175899
11421,ENSG00000175906
11422,ENSG00000175928
11423,ENSG00000175931
11424,ENSG00000175938
11425,ENSG00000175970
11426,ENSG00000175984
11427,ENSG00000175985
11428,ENSG00000176014
11429,ENSG00000176018
11430,ENSG00000176020
11431,ENSG00000176022
11432,ENSG00000176024
11433,ENSG00000176029
11434,ENSG00000176046
11435,ENSG00000176049
11436,ENSG00000176055
11437,ENSG00000176058
11438,ENSG00000176083
11439,ENSG00000176087
11440,ENSG00000176092
11441,ENSG00000176095
11442,ENSG00000176101
11443,ENSG00000176102
11444,ENSG00000176105
11445,ENSG00000176108
11446,ENSG00000176124
11447,ENSG00000176125
11448,ENSG00000176142
11449,ENSG00000176148
11450,ENSG00000176153
11451,ENSG00000176155
11452,ENSG00000176165
11453,ENSG00000176170
11454,ENSG00000176171
11455,ENSG00000176182
11456,ENSG00000176208
11457,ENSG00000176209
11458,ENSG00000176222
11459,ENSG00000176225
11460,ENSG00000176248
11461,ENSG00000176261
11462,ENSG00000176273
11463,ENSG00000176293
11464,ENSG00000176320
11465,ENSG00000176340
11466,ENSG00000176371
11467,ENSG00000176381
11468,ENSG00000176383
11469,ENSG00000176386
11470,ENSG00000176387
11471,ENSG00000176390
11472,ENSG00000176393
11473,ENSG00000176396
11474,ENSG00000176399
11475,ENSG00000176401
11476,ENSG00000176402
11477,ENSG00000176406
11478,ENSG00000176407
11479,ENSG00000176410
11480,ENSG00000176422
11481,ENSG00000176428
11482,ENSG00000176435
11483,ENSG00000176438
11484,ENSG00000176444
11485,ENSG00000176454
11486,ENSG00000176463
11487,ENSG00000176472
11488,ENSG00000176473
11489,ENSG00000176476
11490,ENSG00000176485
11491,ENSG00000176490
11492,ENSG00000176531
11493,ENSG00000176532
11494,ENSG00000176533
11495,ENSG00000176542
11496,ENSG00000176563
11497,ENSG00000176566
11498,ENSG00000176595
11499,ENSG00000176597
11500,ENSG00000176619
11501,ENSG00000176623
11502,ENSG00000176624
11503,ENSG00000176641
11504,ENSG00000176658
11505,ENSG00000176678
11506,ENSG00000176681
11507,ENSG00000176714
11508,ENSG00000176715
11509,ENSG00000176720
11510,ENSG00000176723
11511,ENSG00000176731
11512,ENSG00000176749
11513,ENSG00000176769
11514,ENSG00000176771
11515,ENSG00000176783
11516,ENSG00000176788
11517,ENSG00000176809
11518,ENSG00000176834
11519,ENSG00000176842
11520,ENSG00000176845
11521,ENSG00000176853
11522,ENSG00000176871
11523,ENSG00000176884
11524,ENSG00000176887
11525,ENSG00000176890
11526,ENSG00000176894
11527,ENSG00000176896
11528,ENSG00000176903
11529,ENSG00000176907
11530,ENSG00000176912
11531,ENSG00000176915
11532,ENSG00000176919
11533,ENSG00000176946
11534,ENSG00000176953
11535,ENSG00000176956
11536,ENSG00000176971
11537,ENSG00000176973
11538,ENSG00000176974
11539,ENSG00000176978
11540,ENSG00000176986
11541,ENSG00000176988
11542,ENSG00000176994
11543,ENSG00000177000
11544,ENSG00000177030
11545,ENSG00000177034
11546,ENSG00000177042
11547,ENSG00000177045
11548,ENSG00000177051
11549,ENSG00000177054
11550,ENSG00000177058
11551,ENSG00000177082
11552,ENSG00000177084
11553,ENSG00000177096
11554,ENSG00000177098
11555,ENSG00000177105
11556,ENSG00000177106
11557,ENSG00000177119
11558,ENSG00000177125
11559,ENSG00000177150
11560,ENSG00000177156
11561,ENSG00000177169
11562,ENSG00000177181
11563,ENSG00000177182
11564,ENSG00000177189
11565,ENSG00000177191
11566,ENSG00000177192
11567,ENSG00000177200
11568,ENSG00000177225
11569,ENSG00000177238
11570,ENSG00000177239
11571,ENSG00000177272
11572,ENSG00000177283
11573,ENSG00000177300
11574,ENSG00000177301
11575,ENSG00000177302
11576,ENSG00000177303
11577,ENSG00000177311
11578,ENSG00000177324
11579,ENSG00000177352
11580,ENSG00000177359
11581,ENSG00000177370
11582,ENSG00000177374
11583,ENSG00000177380
11584,ENSG00000177383
11585,ENSG00000177398
11586,ENSG00000177409
11587,ENSG00000177414
11588,ENSG00000177425
11589,ENSG00000177426
11590,ENSG00000177427
11591,ENSG00000177432
11592,ENSG00000177453
11593,ENSG00000177455
11594,ENSG00000177459
11595,ENSG00000177463
11596,ENSG00000177464
11597,ENSG00000177465
11598,ENSG00000177469
11599,ENSG00000177479
11600,ENSG00000177483
11601,ENSG00000177485
11602,ENSG00000177494
11603,ENSG00000177508
11604,ENSG00000177511
11605,ENSG00000177542
11606,ENSG00000177548
11607,ENSG00000177556
11608,ENSG00000177565
11609,ENSG00000177570
11610,ENSG00000177575
11611,ENSG00000177576
11612,ENSG00000177595
11613,ENSG00000177599
11614,ENSG00000177600
11615,ENSG00000177606
11616,ENSG00000177613
11617,ENSG00000177614
11618,ENSG00000177627
11619,ENSG00000177628
11620,ENSG00000177646
11621,ENSG00000177663
11622,ENSG00000177666
11623,ENSG00000177674
11624,ENSG00000177679
11625,ENSG00000177683
11626,ENSG00000177685
11627,ENSG00000177688
11628,ENSG00000177694
11629,ENSG00000177697
11630,ENSG00000177700
11631,ENSG00000177706
11632,ENSG00000177707
11633,ENSG00000177710
11634,ENSG00000177721
11635,ENSG00000177728
11636,ENSG00000177731
11637,ENSG00000177732
11638,ENSG00000177733
11639,ENSG00000177791
11640,ENSG00000177807
